path,page_type,group,sources,gsc_status,gsc_last_crawled,has_rankmath_redirect,rankmath_type,rankmath_dest,is_thirstyaffiliate,ta_name,ta_dest_url,exists_on_new_site,new_site_path,notes,redirect_status
/electric-scooter-tire-pressure,post,Posts — Other,"gsc:indexed, sitemap",indexed,2026-02-16,,,,,,,yes,/electric-scooter-tire-pressure,,no-redirect-needed
/electric-scooter-tires,post,Posts — Other,"gsc:indexed, sitemap",indexed,2026-02-16,,,,,,,yes,/electric-scooter-tires,,no-redirect-needed
/electric-scooter-vs-electric-bike,post,Posts — Other,"gsc:indexed, sitemap",indexed,2026-02-11,,,,,,,yes,/electric-scooter-vs-electric-bike,,no-redirect-needed
/electric-scooter-weight,post,Posts — Other,gsc:redirect,redirect,2026-02-06,,,,,,,no,,,ignored-fragment
/electric-scooter-weight-limit,post,Posts — Other,"gsc:indexed, sitemap",indexed,2026-02-06,,,,,,,yes,/electric-scooter-weight-limit,,no-redirect-needed
/electric-scooter-winter-guide,post,Posts — Other,"gsc:indexed, sitemap",indexed,2026-02-08,,,,,,,yes,/electric-scooter-winter-guide,,no-redirect-needed
/electric-scooters-prices,post,Posts — Other,"gsc:redirect, rankmath-redirect-source",redirect,2026-02-09,yes,301,http://eridehero.com/tool/electric-scooter-finder/,,,,no,,,mapped
/electric-scooters-street-legal-uk-law,post,Posts — Other,"gsc:indexed, sitemap",indexed,2026-02-16,,,,,,,yes,/electric-scooters-street-legal-uk-law,,no-redirect-needed
/electric-skateboard-black-friday-deals,post,Posts — Other,"gsc:indexed, sitemap",indexed,2026-02-06,,,,,,,yes,/electric-skateboard-black-friday-deals,,no-redirect-needed
/electric-skateboard-prices,post,Posts — Other,"gsc:indexed, sitemap",indexed,2026-02-13,,,,,,,no,,,mapped
/electric-skateboarding,post,Posts — Other,rankmath-redirect-source,,,yes,301,http://eridehero.com/electric-skateboards/,,,,no,,,mapped
/escooter-finder,post,Posts — Other,rankmath-redirect-source,,,yes,301,http://eridehero.com/tool/electric-scooter-finder/,,,,no,,,mapped
/evolv-tour-xl-r-electric-,post,Posts — Other,gsc:redirect,redirect,2026-02-08,,,,,,,no,,,ignored-fragment
/giveaway,post,Posts — Other,rankmath-redirect-source,,,yes,301,https://kingsumo.com/g/cygxfl/apollo-air-2022-electric-scooter-giveaway-eridehero-x-apollo,,,,no,,,mapped
/gotrax-hoverfly-e3-hoverboard,post,Posts — Other,"gsc:redirect, rankmath-redirect-source",redirect,2026-02-15,yes,301,http://eridehero.com/gotrax-hoverfly-e3-hoverboard-review/,,,,no,,,mapped
/gotrax-hoverfly-eco-hoverboard,post,Posts — Other,rankmath-redirect-source,,,yes,301,http://eridehero.com/gotrax-hoverfly-eco-hoverboard-review/,,,,no,,,mapped
/gotway-msx-pro-electric-unicycle,post,Posts — Other,rankmath-redirect-source,,,yes,301,http://eridehero.com/gotway-msx-pro-electric-unicycle-review/,,,,no,,,mapped
/halo-board-2-electric-skateboard,post,Posts — Other,rankmath-redirect-source,,,yes,301,http://eridehero.com/halo-board-2-electric-skateboard-review/,,,,no,,,mapped
/halo-board-beast-electric-skateboard,post,Posts — Other,"gsc:redirect, rankmath-redirect-source",redirect,2026-02-06,yes,301,http://eridehero.com/halo-board-beast-electric-skateboard-review/,,,,no,,,mapped
/halo-rover-x-hoverboard,post,Posts — Other,"gsc:redirect, rankmath-redirect-source",redirect,2026-02-06,yes,301,http://eridehero.com/halo-rover-x-hoverboard-review/,,,,no,,,mapped
/hoverboard-on-grass-carpet-gravel,post,Posts — Other,"gsc:indexed, sitemap",indexed,2026-01-25,,,,,,,yes,/hoverboard-on-grass-carpet-gravel,,no-redirect-needed
/hoverboard-recalls,post,Posts — Other,"gsc:indexed, sitemap",indexed,2026-02-17,,,,,,,yes,/hoverboard-recalls,,no-redirect-needed
/hoverboard-replacement-charger-safety,post,Posts — Other,"gsc:indexed, sitemap",indexed,2026-02-17,,,,,,,yes,/hoverboard-replacement-charger-safety,,no-redirect-needed
/hoverboard-weight-limit,post,Posts — Other,"gsc:indexed, sitemap",indexed,2026-02-15,,,,,,,yes,/hoverboard-weight-limit,,no-redirect-needed
/hoverboard-wont-turn-on,post,Posts — Other,"gsc:indexed, sitemap",indexed,2026-02-14,,,,,,,yes,/hoverboard-wont-turn-on,,no-redirect-needed
/kaabo-mantis-electric-scooter,post,Posts — Other,rankmath-redirect-source,,,yes,301,http://eridehero.com/kaabo-mantis-pro-electric-scooter-review/,,,,no,,,mapped
/kaabo-mantis-pro-electric-scooter,post,Posts — Other,rankmath-redirect-source,,,yes,301,http://eridehero.com/kaabo-mantis-pro-electric-scooter-review/,,,,no,,,mapped
/king-song-16x-electric-unicycle,post,Posts — Other,"gsc:redirect, rankmath-redirect-source",redirect,2026-02-14,yes,301,http://eridehero.com/king-song-16x-electric-unicycle-review/,,,,no,,,mapped
/longboard-bushings,post,Posts — Other,"gsc:indexed, sitemap",indexed,2026-02-03,,,,,,,yes,/longboard-bushings,,no-redirect-needed
/longboard-pumping,post,Posts — Other,"gsc:indexed, sitemap",indexed,2026-02-03,,,,,,,yes,/longboard-pumping,,no-redirect-needed
/maxfind-max2-pro-electric-skateboard,post,Posts — Other,"gsc:redirect, rankmath-redirect-source",redirect,2026-02-17,yes,301,http://eridehero.com/maxfind-max2-pro-electric-skateboard-review/,,,,no,,,mapped
/navee-st3-pro-review-the-most-complete-commuter-scooter,post,Posts — Other,rankmath-redirect-source,,,yes,301,http://eridehero.com/navee-st3-pro-review/,,,,no,,,mapped
/niu-kqi-200f-review-a-reliable-mixed-mode-commuter,post,Posts — Other,rankmath-redirect-source,,,yes,301,http://eridehero.com/niu-kqi-200f-review/,,,,no,,,mapped
/niu-kqi3-max-relectric-scooter-eview,post,Posts — Other,"gsc:redirect, rankmath-redirect-source",redirect,2026-02-09,yes,301,http://eridehero.com/niu-kqi3-max-electric-scooter-review/,,,,no,,,mapped
/niu-kqi3-pro-electric-scooter,post,Posts — Other,gsc:redirect,redirect,2026-02-14,,,,,,,no,,,mapped
/prices,post,Posts — Other,"gsc:redirect, rankmath-redirect-source",redirect,2026-02-14,yes,301,http://eridehero.com/tool/electric-scooter-finder/,,,,no,,,mapped
/privacy-statement,post,Posts — Other,rankmath-redirect-source,,,yes,301,http://eridehero.com/privacy-policy/,,,,no,,,mapped
/privacy-statement-us,post,Posts — Other,rankmath-redirect-source,,,yes,301,http://eridehero.com/privacy-policy/,,,,no,,,mapped
/razor-hovertrax-2-0-hoverboard,post,Posts — Other,rankmath-redirect-source,,,yes,301,http://eridehero.com/razor-hovertrax-2-0-hoverboard-review/,,,,no,,,mapped
/reviews,post,Posts — Other,"gsc:redirect, rankmath-redirect-source",redirect,2024-10-26,yes,301,http://eridehero.com,,,,yes,/reviews,,no-redirect-needed
/scooter-finder,post,Posts — Other,rankmath-redirect-source,,,yes,301,http://eridehero.com/tool/electric-scooter-finder/,,,,no,,,mapped
/scooter-tool,post,Posts — Other,rankmath-redirect-source,,,yes,301,http://eridehero.com/tool/electric-scooter-finder/,,,,no,,,mapped
/scooterfinder,post,Posts — Other,rankmath-redirect-source,,,yes,301,http://eridehero.com/tool/electric-scooter-finder/,,,,no,,,mapped
/scooters,post,Posts — Other,rankmath-redirect-source,,,yes,301,http://eridehero.com/tool/electric-scooter-finder/,,,,no,,,mapped
/scootertool,post,Posts — Other,rankmath-redirect-source,,,yes,301,http://eridehero.com/tool/electric-scooter-finder/,,,,no,,,mapped
/segway-ninebot-max-electric-scooter-review-2,post,Posts — Other,rankmath-redirect-source,,,yes,301,http://eridehero.com/segway-ninebot-max-electric-scooter-review/,,,,no,,,mapped
/solid-vs-pneumatic-tires-electric-scooters,post,Posts — Other,"gsc:indexed, sitemap",indexed,2026-02-11,,,,,,,yes,/solid-vs-pneumatic-tires-electric-scooters,,no-redirect-needed
/south-australia-set-to-legalize-private-e-scooters,post,Posts — Other,"gsc:indexed, sitemap",indexed,2026-01-22,,,,,,,yes,/south-australia-set-to-legalize-private-e-scooters,,no-redirect-needed
/swagtron-t1-pro-hoverboard,post,Posts — Other,rankmath-redirect-source,,,yes,301,http://eridehero.com/swagtron-t1-pro-hoverboard-review/,,,,no,,,mapped
/swagtron-t5-hoverboard,post,Posts — Other,rankmath-redirect-source,,,yes,301,http://eridehero.com/swagtron-t5-hoverboard-review/,,,,no,,,mapped
/swagtron-t580-hoverboard,post,Posts — Other,rankmath-redirect-source,,,yes,301,http://eridehero.com/swagtron-t580-hoverboard-review/,,,,no,,,mapped
/swagtron-t6-hoverboard,post,Posts — Other,rankmath-redirect-source,,,yes,301,http://eridehero.com/swagtron-t6-hoverboard-review/,,,,no,,,mapped
/terms-and-conditions,post,Posts — Other,rankmath-redirect-source,,,yes,301,http://eridehero.com/terms-conditions/,,,,no,,,mapped
/tools,post,Posts — Other,gsc:indexed,indexed,2026-02-14,,,,,,,yes,/tools,,no-redirect-needed
/turboant-x7-electric-scooter,post,Posts — Other,rankmath-redirect-source,,,yes,301,http://eridehero.com/turboant-x7-electric-scooter-review/,,,,no,,,mapped
/turboant-x7-max-electric-,post,Posts — Other,gsc:redirect,redirect,2026-02-08,,,,,,,no,,,ignored-fragment
/unagi-model-one-electric-sco,post,Posts — Other,gsc:redirect,redirect,2026-02-15,,,,,,,no,,,ignored-fragment
/us-electric-scooter-laws,post,Posts — Other,"gsc:indexed, sitemap",indexed,2026-02-16,,,,,,,no,,,mapped
/xiaomi-m365-recall,post,Posts — Other,rankmath-redirect-source,,,yes,410,,,,,no,,,mapped
/xiaomi-mi-m365-electric-scooter,post,Posts — Other,rankmath-redirect-source,,,yes,301,http://eridehero.com/xiaomi-mi-m365-electric-scooter-review/,,,,no,,,mapped
/products/16927,product,Products,rankmath-redirect-source,,,yes,301,http://eridehero.com/products/navee-gt3-max/,,,,no,,,no-redirect-needed
/products/apollo-air,product,Products,gsc:noindex,noindex,2025-11-27,,,,,,,no,,,no-redirect-needed
/products/apollo-city,product,Products,gsc:discovered-not-indexed,discovered-not-indexed,1970-01-01,,,,,,,yes,/products/apollo-city,,no-redirect-needed
/products/apollo-city-2,product,Products,rankmath-redirect-source,,,yes,301,http://eridehero.com/products/apollo-city/,,,,no,,,mapped
/products/apollo-city-pro-2022,product,Products,rankmath-redirect-source,,,yes,301,http://eridehero.com/products/apollo-city/,,,,no,,,mapped
/products/apollo-city-pro-2023,product,Products,"gsc:noindex, rankmath-redirect-source",noindex,2025-09-03,yes,301,http://eridehero.com/products/apollo-city/,,,,no,,,mapped
/products/apollo-explore-2,product,Products,gsc:noindex,noindex,2025-11-22,,,,,,,no,,,no-redirect-needed
/products/apollo-go,product,Products,gsc:indexed,indexed,2026-01-01,,,,,,,yes,/products/apollo-go,,no-redirect-needed
/products/apollo-phantom-2,product,Products,rankmath-redirect-source,,,yes,301,http://eridehero.com/products/apollo-phantom/,,,,no,,,mapped
/products/apollo-phantom-2-0,product,Products,gsc:noindex,noindex,2025-11-05,,,,,,,no,,,no-redirect-needed
/products/apollo-phantom-2-0-stellar,product,Products,gsc:noindex,noindex,2025-11-20,,,,,,,no,,,no-redirect-needed
/products/apollo-phantom-2023,product,Products,rankmath-redirect-source,,,yes,301,http://eridehero.com/products/apollo-phantom/,,,,no,,,mapped
/products/atomi-alpha,product,Products,gsc:noindex,noindex,2025-11-06,,,,,,,no,,,no-redirect-needed
/products/ausom-f1-max,product,Products,gsc:noindex,noindex,2025-08-30,,,,,,,no,,,no-redirect-needed
/products/ausom-l1,product,Products,gsc:crawled-not-indexed,crawled-not-indexed,2025-09-12,,,,,,,no,,,no-redirect-needed
/products/ausom-l2-max,product,Products,gsc:crawled-not-indexed,crawled-not-indexed,2025-09-12,,,,,,,yes,/products/ausom-l2-max,,no-redirect-needed
/products/ausom-sr1,product,Products,gsc:crawled-not-indexed,crawled-not-indexed,2025-09-10,,,,,,,no,,,no-redirect-needed
/products/aventon-abound-lr,product,Products,gsc:crawled-not-indexed,crawled-not-indexed,2025-09-12,,,,,,,no,,,no-redirect-needed
/products/aventon-abound-sr,product,Products,gsc:crawled-not-indexed,crawled-not-indexed,2025-09-15,,,,,,,no,,,no-redirect-needed
/products/aventon-aventure-2,product,Products,gsc:crawled-not-indexed,crawled-not-indexed,2025-09-19,,,,,,,no,,,no-redirect-needed
/products/aventon-aventure-3,product,Products,gsc:noindex,noindex,2025-11-23,,,,,,,no,,,no-redirect-needed
/products/aventon-aventure-3-step-through,product,Products,gsc:noindex,noindex,2025-11-02,,,,,,,no,,,no-redirect-needed
/products/aventon-aventure-m,product,Products,gsc:noindex,noindex,2026-02-02,,,,,,,no,,,no-redirect-needed
/products/aventon-level-2,product,Products,gsc:crawled-not-indexed,crawled-not-indexed,2025-09-14,,,,,,,no,,,no-redirect-needed
/products/aventon-level-2/feed,product,Products,gsc:blocked-robots,blocked-robots,2025-10-30,,,,,,,no,,,no-redirect-needed
/products/aventon-level-3,product,Products,gsc:noindex,noindex,2025-09-12,,,,,,,no,,,no-redirect-needed
/products/aventon-level-3-step-through,product,Products,gsc:noindex,noindex,2025-11-23,,,,,,,no,,,no-redirect-needed
/products/aventon-level-3-step-through/feed,product,Products,gsc:blocked-robots,blocked-robots,2025-11-24,,,,,,,no,,,no-redirect-needed
/products/aventon-pace-4,product,Products,gsc:crawled-not-indexed,crawled-not-indexed,2025-09-10,,,,,,,no,,,no-redirect-needed
/products/aventon-pace-500-3,product,Products,gsc:crawled-not-indexed,crawled-not-indexed,2025-09-10,,,,,,,no,,,no-redirect-needed
/products/aventon-ramblas,product,Products,gsc:crawled-not-indexed,crawled-not-indexed,2025-09-11,,,,,,,no,,,no-redirect-needed
/products/aventon-sinch-2-5,product,Products,gsc:noindex,noindex,2025-09-12,,,,,,,no,,,no-redirect-needed
/products/aventon-soltera-2-5,product,Products,gsc:noindex,noindex,2025-11-11,,,,,,,no,,,no-redirect-needed
/products/circooter-cruiser-pro,product,Products,gsc:noindex,noindex,2025-09-02,,,,,,,no,,,no-redirect-needed
/products/circooter-landturbo,product,Products,gsc:crawled-not-indexed,crawled-not-indexed,2025-09-12,,,,,,,no,,,no-redirect-needed
/products/circooter-landturbo-pro,product,Products,gsc:noindex,noindex,2025-12-05,,,,,,,no,,,no-redirect-needed
/products/circooter-landturbo-pro/feed,product,Products,gsc:blocked-robots,blocked-robots,2025-12-07,,,,,,,no,,,no-redirect-needed
/products/circooter-landturbo/feed,product,Products,gsc:blocked-robots,blocked-robots,2025-09-19,,,,,,,no,,,no-redirect-needed
/products/circooter-mate,product,Products,gsc:noindex,noindex,2026-01-02,,,,,,,no,,,no-redirect-needed
/products/circooter-raptor,product,Products,gsc:crawled-not-indexed,crawled-not-indexed,2025-09-12,,,,,,,no,,,no-redirect-needed
/products/circooter-raptor-pro,product,Products,gsc:crawled-not-indexed,crawled-not-indexed,2025-09-11,,,,,,,no,,,no-redirect-needed
/products/circooter-raptor-pro/feed,product,Products,gsc:blocked-robots,blocked-robots,2025-11-24,,,,,,,no,,,no-redirect-needed
/products/dualtron-aminia-long-body,product,Products,gsc:noindex,noindex,2025-09-09,,,,,,,no,,,no-redirect-needed
/products/dualtron-dolphin,product,Products,gsc:crawled-not-indexed,crawled-not-indexed,2025-10-05,,,,,,,no,,,no-redirect-needed
/products/dualtron-dolphin/feed,product,Products,gsc:blocked-robots,blocked-robots,2025-10-06,,,,,,,no,,,no-redirect-needed
/products/dualtron-forever-2-0,product,Products,gsc:crawled-not-indexed,crawled-not-indexed,2025-09-14,,,,,,,no,,,no-redirect-needed
/products/dualtron-popular-dual-25ah/firefox,product,Products,gsc:404,404,2025-10-28,,,,,,,no,,Product URL with /firefox/ suffix (bot/junk),no-redirect-needed
/products/dualtron-popular-dual-25ah/opr,product,Products,gsc:404,404,2025-10-27,,,,,,,no,,Product URL with /opr/ suffix (bot/junk),no-redirect-needed
/products/dualtron-popular-dual-25ah/webkit,product,Products,gsc:404,404,2025-10-16,,,,,,,no,,Product URL with /webkit/ suffix (bot/junk),no-redirect-needed
/products/dualtron-spider-max,product,Products,gsc:noindex,noindex,2026-02-02,,,,,,,no,,,no-redirect-needed
/products/dualtron-victor-luxury-2,product,Products,gsc:noindex,noindex,2026-02-02,,,,,,,no,,,no-redirect-needed
/products/e-twow-booster-es,product,Products,gsc:noindex,noindex,2025-10-23,,,,,,,no,,,no-redirect-needed
/products/e-twow-gt-se,product,Products,gsc:noindex,noindex,2025-10-30,,,,,,,no,,,no-redirect-needed
/products/e-twow-gt-sl,product,Products,gsc:crawled-not-indexed,crawled-not-indexed,2025-10-06,,,,,,,no,,,no-redirect-needed
/products/e-twow-gt-sl/feed,product,Products,gsc:blocked-robots,blocked-robots,2025-10-07,,,,,,,no,,,no-redirect-needed
/products/e-twow-tanktorq-tk5,product,Products,gsc:noindex,noindex,2025-09-04,,,,,,,no,,,no-redirect-needed
/products/emove-roadrunner,product,Products,rankmath-redirect-source,,,yes,301,http://eridehero.com/products/emove-roadrunner-v2/,,,,no,,,mapped
/products/emove-roadrunner-se,product,Products,gsc:noindex,noindex,2026-02-14,,,,,,,no,,,no-redirect-needed
/products/fluid-horizon-10-4ah,product,Products,gsc:crawled-not-indexed,crawled-not-indexed,2025-10-06,,,,,,,no,,,no-redirect-needed
/products/fluid-vista,product,Products,gsc:indexed,indexed,2026-01-01,,,,,,,yes,/products/fluid-vista,,no-redirect-needed
/products/fluidfreeride-cityrider,product,Products,gsc:noindex,noindex,2026-01-04,,,,,,,no,,,no-redirect-needed
/products/fluidfreeride-horizon,product,Products,gsc:noindex,noindex,2026-01-31,,,,,,,no,,,no-redirect-needed
/products/giant-explore-e-2-gts-2022,product,Products,gsc:noindex,noindex,2025-09-11,,,,,,,no,,,no-redirect-needed
/products/giant-reign-e-2-2023,product,Products,gsc:noindex,noindex,2026-01-05,,,,,,,no,,,no-redirect-needed
/products/giant-reign-e-2-2024,product,Products,gsc:noindex,noindex,2025-11-11,,,,,,,no,,,no-redirect-needed
/products/giant-reign-e-3-2023,product,Products,gsc:noindex,noindex,2025-11-18,,,,,,,no,,,no-redirect-needed
/products/giant-stormguard-e-1-2024,product,Products,gsc:noindex,noindex,2025-11-08,,,,,,,no,,,no-redirect-needed
/products/giant-stormguard-e-3-2024,product,Products,gsc:noindex,noindex,2025-11-06,,,,,,,no,,,no-redirect-needed
/products/giant-talon-e-3-29er,product,Products,gsc:noindex,noindex,2025-10-16,,,,,,,no,,,no-redirect-needed
/products/giant-trance-x-advanced-e-0-2022,product,Products,gsc:noindex,noindex,2026-01-11,,,,,,,no,,,no-redirect-needed
/products/giant-trance-x-advanced-e-elite-0-2024,product,Products,gsc:noindex,noindex,2026-01-06,,,,,,,no,,,no-redirect-needed
/products/giant-trance-x-advanced-e-elite-1-2024,product,Products,gsc:noindex,noindex,2026-01-04,,,,,,,no,,,no-redirect-needed
/products/giant-trance-x-advanced-e-elite-2-2024,product,Products,gsc:noindex,noindex,2025-11-11,,,,,,,no,,,no-redirect-needed
/products/giant-trance-x-advanced-e-elite-3-2024,product,Products,gsc:noindex,noindex,2025-11-04,,,,,,,no,,,no-redirect-needed
/products/gotrax-apex-pro,product,Products,gsc:noindex,noindex,2025-11-13,,,,,,,no,,,no-redirect-needed
/products/gotrax-eclipse,product,Products,gsc:noindex,noindex,2026-01-06,,,,,,,no,,,no-redirect-needed
/products/gotrax-eclipse-ultra,product,Products,gsc:noindex,noindex,2026-01-04,,,,,,,no,,,no-redirect-needed
/products/gotrax-flex-ultra,product,Products,gsc:noindex,noindex,2026-01-30,,,,,,,no,,,no-redirect-needed
/products/gotrax-g3-max,product,Products,gsc:noindex,noindex,2026-01-03,,,,,,,no,,,no-redirect-needed
/products/gotrax-g3-plus,product,Products,gsc:noindex,noindex,2026-01-03,,,,,,,no,,,no-redirect-needed
/products/gotrax-g5,product,Products,gsc:noindex,noindex,2026-02-01,,,,,,,no,,,no-redirect-needed
/products/gotrax-g6,product,Products,gsc:noindex,noindex,2025-12-27,,,,,,,no,,,no-redirect-needed
/products/gotrax-gmax,product,Products,gsc:crawled-not-indexed,crawled-not-indexed,2025-09-09,,,,,,,no,,,no-redirect-needed
/products/gotrax-gmax-ultra,product,Products,gsc:crawled-not-indexed,crawled-not-indexed,2025-10-06,,,,,,,no,,,no-redirect-needed
/products/gotrax-gx1,product,Products,gsc:noindex,noindex,2026-01-03,,,,,,,no,,,no-redirect-needed
/products/gotrax-gx2,product,Products,gsc:noindex,noindex,2026-01-04,,,,,,,no,,,no-redirect-needed
/products/gotrax-gx3,product,Products,gsc:noindex,noindex,2025-11-30,,,,,,,no,,,no-redirect-needed
/products/gotrax-gxl-v2-2,product,Products,gsc:noindex,noindex,2025-11-21,,,,,,,no,,,no-redirect-needed
/products/gotrax-xr-elite,product,Products,gsc:noindex,noindex,2026-01-02,,,,,,,no,,,no-redirect-needed
/products/gotrax-xr-elite-max,product,Products,gsc:noindex,noindex,2026-01-05,,,,,,,no,,,no-redirect-needed
/products/gotrax-xr-ultra,product,Products,gsc:crawled-not-indexed,crawled-not-indexed,2025-09-04,,,,,,,no,,,no-redirect-needed
/products/gyroor-h30max,product,Products,gsc:noindex,noindex,2025-11-09,,,,,,,no,,,no-redirect-needed
/products/gyroor-h40,product,Products,gsc:noindex,noindex,2025-11-16,,,,,,,no,,,no-redirect-needed
/products/heybike-alpha-so,product,Products,gsc:noindex,noindex,2025-11-17,,,,,,,no,,,no-redirect-needed
/products/heybike-alpha-st,product,Products,gsc:noindex,noindex,2025-09-10,,,,,,,no,,,no-redirect-needed
/products/heybike-cityrun,product,Products,gsc:noindex,noindex,2026-01-04,,,,,,,no,,,no-redirect-needed
/products/heybike-horizon,product,Products,gsc:noindex,noindex,2025-09-10,,,,,,,no,,,no-redirect-needed
/products/heybike-horizon/feed,product,Products,gsc:blocked-robots,blocked-robots,2025-09-22,,,,,,,no,,,no-redirect-needed
/products/heybike-mars-2-0-1000w,product,Products,gsc:noindex,noindex,2025-09-11,,,,,,,no,,,no-redirect-needed
/products/heybike-mars-2-0-750w,product,Products,gsc:noindex,noindex,2025-11-11,,,,,,,no,,,no-redirect-needed
/products/heybike-mars-3-0,product,Products,gsc:noindex,noindex,2025-09-10,,,,,,,no,,,no-redirect-needed
/products/heybike-ranger-s-1000w,product,Products,gsc:noindex,noindex,2025-09-10,,,,,,,no,,,no-redirect-needed
/products/heybike-ranger-s-750w,product,Products,gsc:noindex,noindex,2025-11-26,,,,,,,no,,,no-redirect-needed
/products/hiboy-max-pro,product,Products,gsc:crawled-not-indexed,crawled-not-indexed,2025-09-12,,,,,,,no,,,no-redirect-needed
/products/hiboy-s2,product,Products,gsc:noindex,noindex,2026-01-29,,,,,,,no,,,no-redirect-needed
/products/hiboy-s2-lite,product,Products,gsc:crawled-not-indexed,crawled-not-indexed,2025-10-08,,,,,,,no,,,no-redirect-needed
/products/hiboy-s2-lite/opt,product,Products,gsc:redirect,redirect,2025-05-05,,,,,,,no,,Product URL with /OPT/ suffix (likely Oxygen),no-redirect-needed
/products/hiboy-s2-pro,product,Products,gsc:noindex,noindex,2025-12-05,,,,,,,no,,,no-redirect-needed
/products/hiboy-s2r-plus,product,Products,gsc:noindex,noindex,2025-11-06,,,,,,,no,,,no-redirect-needed
/products/hiley-maxspeed-x9,product,Products,gsc:crawled-not-indexed,crawled-not-indexed,2025-10-07,,,,,,,no,,,no-redirect-needed
/products/hiley-tiger-t10-pro-52v,product,Products,gsc:noindex,noindex,2025-12-08,,,,,,,no,,,no-redirect-needed
/products/hiley-tiger-t10-pro-60v,product,Products,gsc:noindex,noindex,2026-01-04,,,,,,,no,,,no-redirect-needed
/products/hiley-tiger-t10-pro-60v/opt,product,Products,gsc:redirect,redirect,2024-12-16,,,,,,,no,,Product URL with /OPT/ suffix (likely Oxygen),no-redirect-needed
/products/hiley-tiger-tmax,product,Products,gsc:noindex,noindex,2025-12-05,,,,,,,no,,,no-redirect-needed
/products/hiley-tiger-tmax/feed,product,Products,gsc:blocked-robots,blocked-robots,2025-12-05,,,,,,,no,,,no-redirect-needed
/products/hooga-daytona,product,Products,gsc:noindex,noindex,2025-12-11,,,,,,,no,,,no-redirect-needed
/products/hover-1-ace-r350,product,Products,gsc:noindex,noindex,2025-11-04,,,,,,,no,,,no-redirect-needed
/products/hover-1-journey-2-0,product,Products,gsc:noindex,noindex,2026-01-02,,,,,,,no,,,no-redirect-needed
/products/hover-1-journey-max,product,Products,gsc:noindex,noindex,2026-01-30,,,,,,,no,,,no-redirect-needed
/products/hover-1-journey-max/feed,product,Products,gsc:blocked-robots,blocked-robots,2026-02-03,,,,,,,no,,,no-redirect-needed
/products/inmotion-climber,product,Products,gsc:noindex,noindex,2025-12-03,,,,,,,no,,,no-redirect-needed
/products/inmotion-rs,product,Products,gsc:noindex,noindex,2025-11-02,,,,,,,no,,,no-redirect-needed
/products/inmotion-rs-jet,product,Products,gsc:crawled-not-indexed,crawled-not-indexed,2025-09-08,,,,,,,no,,,no-redirect-needed
/products/inmotion-rs-jet/feed,product,Products,gsc:blocked-robots,blocked-robots,2025-10-09,,,,,,,no,,,no-redirect-needed
/products/inmotion-rs-lite,product,Products,gsc:noindex,noindex,2025-11-20,,,,,,,no,,,no-redirect-needed
/products/inmotion-rs-midnight-lite,product,Products,gsc:noindex,noindex,2025-11-21,,,,,,,no,,,no-redirect-needed
/products/inmotion-s1f,product,Products,gsc:noindex,noindex,2026-01-26,,,,,,,no,,,no-redirect-needed
/products/inokim-quick-4-super,product,Products,gsc:noindex,noindex,2026-01-04,,,,,,,no,,,no-redirect-needed
/products/jasion-eb5-roamer,product,Products,gsc:noindex,noindex,2025-11-03,,,,,,,no,,,no-redirect-needed
/products/jasion-eb5-roamer-st,product,Products,gsc:noindex,noindex,2025-11-16,,,,,,,no,,,no-redirect-needed
/products/jasion-eb7-2-0,product,Products,gsc:noindex,noindex,2025-11-11,,,,,,,no,,,no-redirect-needed
/products/jasion-hunter-pro,product,Products,gsc:noindex,noindex,2026-01-06,,,,,,,no,,,no-redirect-needed
/products/jasion-retrovolt-pro,product,Products,gsc:noindex,noindex,2026-01-19,,,,,,,no,,,no-redirect-needed
/products/jasion-retrovolt-yr20,product,Products,gsc:noindex,noindex,2025-12-27,,,,,,,no,,,no-redirect-needed
/products/jasion-thunder,product,Products,gsc:noindex,noindex,2025-12-28,,,,,,,no,,,no-redirect-needed
/products/kaabo-king-gt-pro,product,Products,gsc:crawled-not-indexed,crawled-not-indexed,2025-09-06,,,,,,,no,,,no-redirect-needed
/products/kaabo-king-gtr,product,Products,gsc:noindex,noindex,2026-01-27,,,,,,,no,,,no-redirect-needed
/products/kaabo-mantis-king-gt,product,Products,gsc:crawled-not-indexed,crawled-not-indexed,2025-10-10,,,,,,,no,,,no-redirect-needed
/products/kaabo-mantis-king-gt-2,product,Products,gsc:noindex,noindex,2025-11-04,,,,,,,no,,,no-redirect-needed
/products/kaabo-mantis-v2-24-5ah,product,Products,gsc:404,404,2025-09-03,,,,,,,no,,,mapped
/products/kaabo-urban,product,Products,gsc:noindex,noindex,2025-11-04,,,,,,,no,,,no-redirect-needed
/products/kaabo-warrior-11-pro,product,Products,gsc:noindex,noindex,2025-11-05,,,,,,,no,,,no-redirect-needed
/products/kaabo-warrior-x-max,product,Products,gsc:noindex,noindex,2025-09-05,,,,,,,no,,,no-redirect-needed
/products/kaabo-wolf-king-gt-pro,product,Products,rankmath-redirect-source,,,yes,301,http://eridehero.com/products/kaabo-king-gt-pro/,,,,no,,,mapped
/products/kaabo-wolf-king-gtr,product,Products,rankmath-redirect-source,,,yes,301,http://eridehero.com/products/kaabo-king-gtr/,,,,no,,,mapped
/products/kugoo-g2-master/chrome,product,Products,gsc:404,404,2025-12-23,,,,,,,no,,Product URL with /chrome/ suffix (bot/junk),no-redirect-needed
